TradingSymbol,InstrumentKey
011NSETEST,NSE_EQ|DUMMYSAN005
684MZ34,NSE_EQ|IN2520200063
684PN31,NSE_EQ|IN2820210085
684RJ24,NSE_EQ|IN2920190278
684RJ30,NSE_EQ|IN2920190443
684RJ31,NSE_EQ|IN2920210100
684RJ31A,NSE_EQ|IN2920210159
684RJ31B,NSE_EQ|IN2920210399
684TS40,NSE_EQ|IN4520200168
684UK31,NSE_EQ|IN3620200086
684UP31,NSE_EQ|IN3320210112
685AP36,NSE_EQ|IN1020200359
685AR31,NSE_EQ|IN1120200044
685AS29,NSE_EQ|IN1220210224
685AS31,NSE_EQ|IN1220200365
685AS31A,NSE_EQ|IN1220210075
685BR30,NSE_EQ|IN1320210066
685GA31,NSE_EQ|IN1420200264
685GA31A,NSE_EQ|IN1420200298
685GA31B,NSE_EQ|IN1420210107
685GA31C,NSE_EQ|IN1420210149
685KA30,NSE_EQ|IN1920200277
685ML31,NSE_EQ|IN2420200130
685MP31,NSE_EQ|IN2120210033
685NL31,NSE_EQ|IN2620210012
685NL31A,NSE_EQ|IN2620210020
685RJ30,NSE_EQ|IN2920200408
685RJ31,NSE_EQ|IN2920200622
685TN51,NSE_EQ|IN3120200354
685WB30,NSE_EQ|IN3420200013
685WB30A,NSE_EQ|IN3420200021
685WB31,NSE_EQ|IN3420210129
686AP35,NSE_EQ|IN1020210275
686HP30,NSE_EQ|IN1720210039
686JH36,NSE_EQ|IN3720200077
686KA30,NSE_EQ|IN1920200293
686KL35,NSE_EQ|IN2020210141
686MH32,NSE_EQ|IN2220210107
686PN33,NSE_EQ|IN2820200235
686PY34,NSE_EQ|IN3820200084
686RJ36,NSE_EQ|IN2920210282
686TS41,NSE_EQ|IN4520200325
686UP30,NSE_EQ|IN3320200030
687AP35,NSE_EQ|IN1020200425
687AP37,NSE_EQ|IN1020200573
687AP38,NSE_EQ|IN1020200367
687AP40,NSE_EQ|IN1020210283
687AS31,NSE_EQ|IN1220210067
687AS31A,NSE_EQ|IN1220210166
687BR30,NSE_EQ|IN1320210074
687BR30A,NSE_EQ|IN1320210108
687HR31,NSE_EQ|IN1620210105
687JH31,NSE_EQ|IN3720210019
687KA31,NSE_EQ|IN1920210102
687MH30,NSE_EQ|IN2220200223
687MH33,NSE_EQ|IN2220210024
687MH33A,NSE_EQ|IN2220210065
687MN31,NSE_EQ|IN2320210049
687RJ25,NSE_EQ|IN2920190286
687RJ31,NSE_EQ|IN2920210266
687SK31,NSE_EQ|IN3020210032
687UP31,NSE_EQ|IN3320210104
688AP34,NSE_EQ|IN1020190535
688AP35,NSE_EQ|IN1020190543
688GA31,NSE_EQ|IN1420210099
688GJ31,NSE_EQ|IN1520210031
688KA31,NSE_EQ|IN1920210011
688KA32,NSE_EQ|IN1920210144
688MH33,NSE_EQ|IN2220210040
688MN31,NSE_EQ|IN2320200081
688PY31,NSE_EQ|IN3820190079
688RJ46,NSE_EQ|IN2920200630
688TS25,NSE_EQ|IN4520190195
688UK30,NSE_EQ|IN3620190121
688UP31,NSE_EQ|IN3320200279
688UP31A,NSE_EQ|IN3320210013
688WB40,NSE_EQ|IN3420200146
689AP35,NSE_EQ|IN1020200565
689BR28,NSE_EQ|IN1320200141
689GA30,NSE_EQ|IN1420200140
689GA31,NSE_EQ|IN1420210032
689GA31A,NSE_EQ|IN1420210123
689GJ31,NSE_EQ|IN1520210114
689GS2025,NSE_EQ|IN0020220128
689KA33,NSE_EQ|IN1920210169
689MH31,NSE_EQ|IN2220210156
689MH32,NSE_EQ|IN2220210149
689MP35,NSE_EQ|IN2120190177
689MP40,NSE_EQ|IN2120200190
689PN31,NSE_EQ|IN2820210069
689TN25,NSE_EQ|IN3120190183
689TS51,NSE_EQ|IN4520210019
689UP31,NSE_EQ|IN3320210096
689WB41,NSE_EQ|IN3420200237
68AS30,NSE_EQ|IN1220200050
68GS2060,NSE_EQ|IN0020200187
68JK35,NSE_EQ|IN4920200107
68KL31,NSE_EQ|IN2020200308
68MH31,NSE_EQ|IN2220210115
68MN30,NSE_EQ|IN2320200024
68NL31,NSE_EQ|IN2620210046
68OR25,NSE_EQ|IN2720190080
68PN26,NSE_EQ|IN2820200052
68RJ31,NSE_EQ|IN2920210126
68SK31,NSE_EQ|IN3020210024
68TS50,NSE_EQ|IN4520200200
68TS50A,NSE_EQ|IN4520200218
68UK31,NSE_EQ|IN3620200094
690AP27,NSE_EQ|IN1020200086
690UP30,NSE_EQ|IN3320190256
691AP39,NSE_EQ|IN1020200417
691AP40,NSE_EQ|IN1020210044
691AS30,NSE_EQ|IN1220200084
691AS31,NSE_EQ|IN1220210083
691GJ30,NSE_EQ|IN1520210049
691HP31,NSE_EQ|IN1720210047
691MH33,NSE_EQ|IN2220210248
691MH34,NSE_EQ|IN2220210255
691MP40,NSE_EQ|IN2120200182
691NL30,NSE_EQ|IN2620200047
691RJ31,NSE_EQ|IN2920210191
691RJ31A,NSE_EQ|IN2920210258
691RJ31B,NSE_EQ|IN2920210324
691UP30,NSE_EQ|IN3320190223
691UP30A,NSE_EQ|IN3320200121
691WB31,NSE_EQ|IN3420210194
692AP41,NSE_EQ|IN1020210416
692AS24,NSE_EQ|IN1220190145
692BR32,NSE_EQ|IN1320190227
692HP33,NSE_EQ|IN1720210062
692HR30,NSE_EQ|IN1620210097
692HR36,NSE_EQ|IN1620210014
692HR36A,NSE_EQ|IN1620210055
692PN35,NSE_EQ|IN2820190139
692RJ30,NSE_EQ|IN2920200424
692RJ31,NSE_EQ|IN2920210373
692TN46,NSE_EQ|IN3120210247
692UP31,NSE_EQ|IN3320210120
693AP38,NSE_EQ|IN1020210291
693GJ31,NSE_EQ|IN1520200263
693GJ31A,NSE_EQ|IN1520210148
693HP31,NSE_EQ|IN1720210013
693HP32,NSE_EQ|IN1720210054
693JH30,NSE_EQ|IN3720200010
693KA32,NSE_EQ|IN1920210029
693SK31,NSE_EQ|IN3020200074
693TS37,NSE_EQ|IN4520210159
693UP31,NSE_EQ|IN3320210153
693UP31A,NSE_EQ|IN3320210161
694AP37,NSE_EQ|IN1020210051
694AP38,NSE_EQ|IN1020210069
694AP41,NSE_EQ|IN1020210309
694AS31,NSE_EQ|IN1220210125
694CG29,NSE_EQ|IN3520200137
694GA30,NSE_EQ|IN1420190184
694JK36,NSE_EQ|IN4920210098
694MH31,NSE_EQ|IN2220210172
694ML25,NSE_EQ|IN2420220039
694MP35,NSE_EQ|IN2120190136
694RJ33,NSE_EQ|IN2920210308
694TN25,NSE_EQ|IN3120190175
694TN50,NSE_EQ|IN3120190266
694TS50,NSE_EQ|IN4520200176
694TS50A,NSE_EQ|IN4520200184
694TS60,NSE_EQ|IN4520190161
694UK31,NSE_EQ|IN3620210010
694UP31,NSE_EQ|IN3320200287
694UP31A,NSE_EQ|IN3320210021
694WB36,NSE_EQ|IN3420210202
695AS30,NSE_EQ|IN1220190228
695BR30,NSE_EQ|IN1320210082
695GJ31,NSE_EQ|IN1520210056
695GS2061,NSE_EQ|IN0020210202
695HP29,NSE_EQ|IN1720190173
695HP33,NSE_EQ|IN1720190132
695HP34,NSE_EQ|IN1720190140
695HR33,NSE_EQ|IN1620210048
695KA31,NSE_EQ|IN1920210052
695MH31,NSE_EQ|IN2220210198
695MH32,NSE_EQ|IN2220210164
695MN30,NSE_EQ|IN2320190076
695PN25,NSE_EQ|IN2820190162
695PN31,NSE_EQ|IN2820210028
695PN40,NSE_EQ|IN2820200110
695RJ31,NSE_EQ|IN2920200655
695SK30,NSE_EQ|IN3020190044
695TN31,NSE_EQ|IN3120200362
695TN31A,NSE_EQ|IN3120210106
695TN31B,NSE_EQ|IN3120210189
695WB35,NSE_EQ|IN3420190206
696AP35,NSE_EQ|IN1020210077
696AP36,NSE_EQ|IN1020210085
696GA31,NSE_EQ|IN1420210040
696HR29,NSE_EQ|IN1620210147
696HR40,NSE_EQ|IN1620190174
696JK35,NSE_EQ|IN4920200081
696KA31,NSE_EQ|IN1920210037
696KA31A,NSE_EQ|IN1920210177
696KL34,NSE_EQ|IN2020210034
696PY30,NSE_EQ|IN3820210059
696RJ31,NSE_EQ|IN2920210357
696RJ41,NSE_EQ|IN2920200663
696TN31,NSE_EQ|IN3120210221
696TN51,NSE_EQ|IN3120210023
696TN56,NSE_EQ|IN3120210031
696TS45,NSE_EQ|IN4520210191
696TS51,NSE_EQ|IN4520210027
696UP31,NSE_EQ|IN3320210179
697AS31,NSE_EQ|IN1220210034
697AS31A,NSE_EQ|IN1220210174
697GA31,NSE_EQ|IN1420210081
697GS2026,NSE_EQ|IN0020160035
697KA28,NSE_EQ|IN1920190189
697KA30,NSE_EQ|IN1920190197
697KA31,NSE_EQ|IN1920200285
697KL31,NSE_EQ|IN2020210109
697MH28,NSE_EQ|IN2220190127
697NL31,NSE_EQ|IN2620210038
697PN31,NSE_EQ|IN2820210044
697PN40,NSE_EQ|IN2820190147
697RJ30,NSE_EQ|IN2920190401
697RJ31,NSE_EQ|IN2920210217
697RJ51,NSE_EQ|IN2920200671
697RJ51A,NSE_EQ|IN2920200713
697TN31,NSE_EQ|IN3120210122
697TN31A,NSE_EQ|IN3120210148
697TN31B,NSE_EQ|IN3120210171
697TN31C,NSE_EQ|IN3120210213
697TN46,NSE_EQ|IN3120210056
697UP31,NSE_EQ|IN3320210070
697UP31A,NSE_EQ|IN3320210138
697WB36,NSE_EQ|IN3420200245
698AP36,NSE_EQ|IN1020210267
698AS31,NSE_EQ|IN1220200266
698AS31A,NSE_EQ|IN1220210042
698BR30,NSE_EQ|IN1320210090
698GA31,NSE_EQ|IN1420210156
698GJ31,NSE_EQ|IN1520210080
698HP32,NSE_EQ|IN1720210021
698HR31,NSE_EQ|IN1620210089
698HR41,NSE_EQ|IN1620200148
698JK36,NSE_EQ|IN4920210072
698MH28,NSE_EQ|IN2220190135
698MP30,NSE_EQ|IN2120190128
698PN33,NSE_EQ|IN2820210093
698PY33,NSE_EQ|IN3820200092
698RJ31,NSE_EQ|IN2920210332
698RJ31A,NSE_EQ|IN2920210365
698TN31,NSE_EQ|IN3120210114
698TN31A,NSE_EQ|IN3120210155
698TR30,NSE_EQ|IN3220190059
698TS28,NSE_EQ|IN4520200044
698TS41,NSE_EQ|IN4520210035
698UP31,NSE_EQ|IN3320210088
698WB35,NSE_EQ|IN3420190222
698WB36,NSE_EQ|IN3420210137
698WB37,NSE_EQ|IN3420210186
699AR30,NSE_EQ|IN1120190039
699AS31,NSE_EQ|IN1220210109
699GA30,NSE_EQ|IN1420190176
699GA31,NSE_EQ|IN1420210057
699GA31A,NSE_EQ|IN1420210065
699GA31B,NSE_EQ|IN1420210073
699GJ26,NSE_EQ|IN1520190233
699GS2026,NSE_EQ|IN0020230028
699GS2051,NSE_EQ|IN0020210194
699HR31,NSE_EQ|IN1620210113
699JH30,NSE_EQ|IN3720190047
699JK31,NSE_EQ|IN4920200149
699KA28,NSE_EQ|IN1920200681
699KL36,NSE_EQ|IN2020210158
699MH29,NSE_EQ|IN2220210289
699MN30,NSE_EQ|IN2320190050
699MP24,NSE_EQ|IN2120190201
699MP41,NSE_EQ|IN2120210041
699PY29,NSE_EQ|IN3820210083
699RJ41,NSE_EQ|IN2920200705
699TN41,NSE_EQ|IN3120210049
699TR36,NSE_EQ|IN3220210014
699TS28,NSE_EQ|IN4520200093
699TS43,NSE_EQ|IN4520210183
699UP31,NSE_EQ|IN3320210039
699UP31A,NSE_EQ|IN3320210054
699UP31B,NSE_EQ|IN3320210146
699WB30,NSE_EQ|IN3420210079
699WB31,NSE_EQ|IN3420210103
699WB35,NSE_EQ|IN3420200138
699WB36,NSE_EQ|IN3420200302
699WB36A,NSE_EQ|IN3420210145
69AP32,NSE_EQ|IN1020200557
69AP39,NSE_EQ|IN1020210036
69AS30,NSE_EQ|IN1220190194
69AS30A,NSE_EQ|IN1220200068
69GA30,NSE_EQ|IN1420190168
69GA30A,NSE_EQ|IN1420200157
69GJ30,NSE_EQ|IN1520200354
69HP30,NSE_EQ|IN1720200048
69JK33,NSE_EQ|IN4920210023
69KA30,NSE_EQ|IN1920190171
69KA31,NSE_EQ|IN1920210086
69ML30,NSE_EQ|IN2420200049
69MN30,NSE_EQ|IN2320190043
69MZ33,NSE_EQ|IN2520210013
69PY28,NSE_EQ|IN3820210075
69PY29,NSE_EQ|IN3820200027
69RJ32,NSE_EQ|IN2920210167
69TN31,NSE_EQ|IN3120210205
69UK30,NSE_EQ|IN3620190105
69UK30A,NSE_EQ|IN3620200045
69UP30,NSE_EQ|IN3320200113
6AP25,NSE_EQ|IN1020200094
701AP39,NSE_EQ|IN1020210127
701MH32,NSE_EQ|IN2220210180
701MN31,NSE_EQ|IN2320210031
701PY26,NSE_EQ|IN3820190053
701UP31,NSE_EQ|IN3320210047
702AP30,NSE_EQ|IN1020190493
702AP36,NSE_EQ|IN1020210358
702AP37,NSE_EQ|IN1020210366
702AP41,NSE_EQ|IN1020210259
702AS30,NSE_EQ|IN1220190202
702BR30,NSE_EQ|IN1320190219
702HP36,NSE_EQ|IN1720200162
702HR29,NSE_EQ|IN1620200163
702KA31,NSE_EQ|IN1920210193
702KA33,NSE_EQ|IN1920210185
702KL28,NSE_EQ|IN2020200266
702MH29,NSE_EQ|IN2220200363
702ML41,NSE_EQ|IN2420210048
702PN28,NSE_EQ|IN2820200219
702TN30,NSE_EQ|IN3120210346
702TN31,NSE_EQ|IN3120210288
702UP31,NSE_EQ|IN3320210062
702WB31,NSE_EQ|IN3420210061
703AP40,NSE_EQ|IN1020200409
703AS31,NSE_EQ|IN1220210190
703HP31,NSE_EQ|IN1720210070
703HR40,NSE_EQ|IN1620190166
703KA32,NSE_EQ|IN1920210045
703KL30,NSE_EQ|IN2020190202
703MN31,NSE_EQ|IN2320210064
703MP31,NSE_EQ|IN2120200240
703NL30,NSE_EQ|IN2620190057
703PY28,NSE_EQ|IN3820190061
703RJ30,NSE_EQ|IN2920190393
703RJ31,NSE_EQ|IN2920210415
703RJ36,NSE_EQ|IN2920200697
703TN30,NSE_EQ|IN3120210361
703TN46,NSE_EQ|IN3120210064
703TN51,NSE_EQ|IN3120210072
703TS51,NSE_EQ|IN4520210068
703UP30,NSE_EQ|IN3320190231
704AP34,NSE_EQ|IN1020210317
704AP40,NSE_EQ|IN1020210093
704AP41,NSE_EQ|IN1020210101
704GJ30,NSE_EQ|IN1520190217
704JK36,NSE_EQ|IN4920210031
704KL34,NSE_EQ|IN2020210125
704MH29,NSE_EQ|IN2220200355
704ML30,NSE_EQ|IN2420190067
704MP30,NSE_EQ|IN2120190144
704MZ30,NSE_EQ|IN2520200014
704MZ33,NSE_EQ|IN2520200097
704RJ30,NSE_EQ|IN2920190427
704RJ36,NSE_EQ|IN2920210175
704TN30,NSE_EQ|IN3120210296
704TN30A,NSE_EQ|IN3120210320
704TS32,NSE_EQ|IN4520210209
704TS51,NSE_EQ|IN4520210050
704UK30,NSE_EQ|IN3620190097
704UP30,NSE_EQ|IN3320190249
704UP31,NSE_EQ|IN3320210187
704WB35,NSE_EQ|IN3420200112
705AP31,NSE_EQ|IN1020190485
705AP35,NSE_EQ|IN1020210234
705AS30,NSE_EQ|IN1220190210
705HP35,NSE_EQ|IN1720200154
705HR40,NSE_EQ|IN1620200106
705JH30,NSE_EQ|IN3720190039
705KL30,NSE_EQ|IN2020190210
705KL36,NSE_EQ|IN2020210166
705MH32,NSE_EQ|IN2220200231
705MN30,NSE_EQ|IN2320190068
705MZ29,NSE_EQ|IN2520210062
705MZ35,NSE_EQ|IN2520200048
705NL30,NSE_EQ|IN2620190065
705NL31,NSE_EQ|IN2620200070
705PN31,NSE_EQ|IN2820200193
705RJ31,NSE_EQ|IN2920200689
705RJ41,NSE_EQ|IN2920210118
705TN26,NSE_EQ|IN3120190191
705TS35,NSE_EQ|IN4520210134
705TS41,NSE_EQ|IN4520210043
705UK31,NSE_EQ|IN3620210036
705WB30,NSE_EQ|IN3420190214
705WB31,NSE_EQ|IN3420200252
705WB36,NSE_EQ|IN3420210152
705WB36A,NSE_EQ|IN3420210210
706AP30,NSE_EQ|IN1020190501
706CG29,NSE_EQ|IN3520200129
706GJ32,NSE_EQ|IN1520210197
706GS2028,NSE_EQ|IN0020230010
706GS2046,NSE_EQ|IN0020160068
706JK33,NSE_EQ|IN4920210080
706KL38,NSE_EQ|IN2020210067
706KL39,NSE_EQ|IN2020210133
706KL41,NSE_EQ|IN2020210075
706MZ34,NSE_EQ|IN2520210047
706TS41,NSE_EQ|IN4520210076
706UK30,NSE_EQ|IN3620190113
706WB36,NSE_EQ|IN3420210038
707AS31,NSE_EQ|IN1220200282
707GJ31,NSE_EQ|IN1520200271
707HR37,NSE_EQ|IN1620210063
707JK30,NSE_EQ|IN1820190164
707MP32,NSE_EQ|IN2120200174
707RJ46,NSE_EQ|IN2920210134
707TN38,NSE_EQ|IN3120210270
708AP35,NSE_EQ|IN1020210374
708AP40,NSE_EQ|IN1020210382
708CG29,NSE_EQ|IN3520200111
708CG30,NSE_EQ|IN3520190064
708GJ31,NSE_EQ|IN1520200289
708JK36,NSE_EQ|IN4920210064
708KA31,NSE_EQ|IN1920190205
708KA34,NSE_EQ|IN1920200301
708KA34A,NSE_EQ|IN1920210060
708MH31,NSE_EQ|IN2220200348
708MP29,NSE_EQ|IN2120210066
708PY26,NSE_EQ|IN3820190038
708RJ30,NSE_EQ|IN2920190450
708TS42,NSE_EQ|IN4520210175
708UP31,NSE_EQ|IN3320200295
708WB41,NSE_EQ|IN3420210160
709AP39,NSE_EQ|IN1020210325
709AS32,NSE_EQ|IN1220210232
709GJ32,NSE_EQ|IN1520210205
709HR29,NSE_EQ|IN1620210196
709KA30,NSE_EQ|IN1920190213
709KL36,NSE_EQ|IN2020210059
709MP30,NSE_EQ|IN2120190110
709RJ32,NSE_EQ|IN2920210498
709TN30,NSE_EQ|IN3120210437
709TS34,NSE_EQ|IN4520210126
709TS40,NSE_EQ|IN4520210167
709UP30,NSE_EQ|IN3320190215
709WB40,NSE_EQ|IN3420200120
70AP38,NSE_EQ|IN1020210119
70AP38A,NSE_EQ|IN1020210390
70AP39,NSE_EQ|IN1020200383
70AP39A,NSE_EQ|IN1020210242
70AP39B,NSE_EQ|IN1020210408
70GA31,NSE_EQ|IN1420210131
70GA31A,NSE_EQ|IN1420210164
70JH33,NSE_EQ|IN3720210027
70JK33,NSE_EQ|IN4920210106
70MH28,NSE_EQ|IN2220190119
70MN31,NSE_EQ|IN2320210023
70MN31A,NSE_EQ|IN2320210056
70MN31B,NSE_EQ|IN2320210072
70MP31,NSE_EQ|IN2120210017
70MZ34,NSE_EQ|IN2520210039
70NL31,NSE_EQ|IN2620210053
70NL31A,NSE_EQ|IN2620210061
70RJ31,NSE_EQ|IN2920210233
70TN31,NSE_EQ|IN3120210163
70TS36,NSE_EQ|IN4520210142
70TS51,NSE_EQ|IN4520200333
70UK31,NSE_EQ|IN3620210028
70UP30,NSE_EQ|IN3320200022
70WB31,NSE_EQ|IN3420210087
70WB31A,NSE_EQ|IN3420210178
710GJ30,NSE_EQ|IN1520190209
710GR2028,NSE_EQ|IN0020220136
710GS2029,NSE_EQ|IN0020220011
710UK30,NSE_EQ|IN3620190139
710UP30,NSE_EQ|IN3320190264
711AS30,NSE_EQ|IN1220190186
711CG30,NSE_EQ|IN3520190072
711GJ31,NSE_EQ|IN1520200297
711HP28,NSE_EQ|IN1720190116
711HP30,NSE_EQ|IN1720190124
711MH29,NSE_EQ|IN2220220015
711MP30,NSE_EQ|IN2120190185
711MZ30,NSE_EQ|IN2520190058
711UK30,NSE_EQ|IN3620190089
712AP35,NSE_EQ|IN1020210192
712AP37,NSE_EQ|IN1020210168
712AS32,NSE_EQ|IN1220210208
712AS32A,NSE_EQ|IN1220210240
712GJ32,NSE_EQ|IN1520210213
712HR40,NSE_EQ|IN1620190182
712JK37,NSE_EQ|IN4920210130
712KA34,NSE_EQ|IN1920210201
712KA37,NSE_EQ|IN1920210375
712MP35,NSE_EQ|IN2120190151
712MZ34,NSE_EQ|IN2520210021
712PN37,NSE_EQ|IN2820210150
712TN30,NSE_EQ|IN3120210395
712UP32,NSE_EQ|IN3320210195
712WB36,NSE_EQ|IN3420210228
712WB51,NSE_EQ|IN3420210111
713AP36,NSE_EQ|IN1020210150
713AP36A,NSE_EQ|IN1020210333
713AP39,NSE_EQ|IN1020210531
713AP40,NSE_EQ|IN1020210507
713AP41,NSE_EQ|IN1020210515
713BR32,NSE_EQ|IN1320210140
713HR32,NSE_EQ|IN1620210139
713HR42,NSE_EQ|IN1620210154
713JK34,NSE_EQ|IN4920210122
713KA38,NSE_EQ|IN1920210383
713KA39,NSE_EQ|IN1920210391
713KL46,NSE_EQ|IN2020210083
713RJ29,NSE_EQ|IN2920210555
713RJ31,NSE_EQ|IN2920200788
713RJ41,NSE_EQ|IN2920210209
713TN30,NSE_EQ|IN3120210460
713TN47,NSE_EQ|IN3120210338
713TS34,NSE_EQ|IN4520210274
713TS37,NSE_EQ|IN4520210266
714AP34,NSE_EQ|IN1020190477
714AP35,NSE_EQ|IN1020210424
714AP36,NSE_EQ|IN1020210200
714AP37,NSE_EQ|IN1020210218
714AP40,NSE_EQ|IN1020210432
714AP41,NSE_EQ|IN1020210226
714AP41A,NSE_EQ|IN1020210341
714AP41B,NSE_EQ|IN1020210440
714BR30,NSE_EQ|IN1320190201
714GA30,NSE_EQ|IN1420190150
714HP33,NSE_EQ|IN1720210088
714HR31,NSE_EQ|IN1620200171
714JK36,NSE_EQ|IN4920210114
714KA29,NSE_EQ|IN1920190114
714KA29A,NSE_EQ|IN1920190130
714KA32,NSE_EQ|IN1920210243
714KL35,NSE_EQ|IN2020210174
714MH29,NSE_EQ|IN2220190093
714PN32,NSE_EQ|IN2820210135
714PN36,NSE_EQ|IN2820210127
714RJ30,NSE_EQ|IN2920190385
714RJ32,NSE_EQ|IN2920210423
714SK30,NSE_EQ|IN3020200017
714TN32,NSE_EQ|IN3120210379
714TS33,NSE_EQ|IN4520210217
714TS41,NSE_EQ|IN4520210118
714UP30,NSE_EQ|IN3320190207
714WB32,NSE_EQ|IN3420210236
715AP31,NSE_EQ|IN1020190519
715AP32,NSE_EQ|IN1020190527
715AP36,NSE_EQ|IN1020190451
715AP37,NSE_EQ|IN1020210176
715GA30,NSE_EQ|IN1420190192
715GA32,NSE_EQ|IN1420210180
715HR28,NSE_EQ|IN1620220013
715JK32,NSE_EQ|IN4920200099
715RJ30,NSE_EQ|IN2920190328
715RJ31,NSE_EQ|IN2920200739
715RJ31A,NSE_EQ|IN2920200796
715TN27,NSE_EQ|IN3120190209
715UP32,NSE_EQ|IN3320210203
715WB35,NSE_EQ|IN3420190180
716GA31,NSE_EQ|IN1420200280
716GS2050,NSE_EQ|IN0020200054
716HR27,NSE_EQ|IN1620230046
716KA30,NSE_EQ|IN1920190148
716KA36,NSE_EQ|IN1920210367
716KL30,NSE_EQ|IN2020190194
716ML31,NSE_EQ|IN2420200122
716UP29,NSE_EQ|IN3320190165
716UP31,NSE_EQ|IN3320200337
717AS31,NSE_EQ|IN1220200332
717BR30,NSE_EQ|IN1320190169
717BR30A,NSE_EQ|IN1320190193
717BR32,NSE_EQ|IN1320210157
717CG30,NSE_EQ|IN3520190049
717GJ30,NSE_EQ|IN1520190183
717GJ30A,NSE_EQ|IN1520190191
717GS2028,NSE_EQ|IN0020170174
717GS2030,NSE_EQ|IN0020230036
717HP30,NSE_EQ|IN1720190082
717HR29,NSE_EQ|IN1620190141
717HR30,NSE_EQ|IN1620190158
717KA29,NSE_EQ|IN1920190106
717KA30,NSE_EQ|IN1920190155
717KL32,NSE_EQ|IN2020210182
717ML31,NSE_EQ|IN2420200114
717MP29,NSE_EQ|IN2120190060
717MP35,NSE_EQ|IN2120190094
717PN30,NSE_EQ|IN2820190105
717PN30A,NSE_EQ|IN2820190121
717RJ30,NSE_EQ|IN2920190336
717RJ32,NSE_EQ|IN2920210514
717TN29,NSE_EQ|IN3120190217
717TN30,NSE_EQ|IN3120210502
717TR30,NSE_EQ|IN3220190042
717TS41,NSE_EQ|IN4520210100
717UK29,NSE_EQ|IN3620190063
717UP31,NSE_EQ|IN3320200329
717WB32,NSE_EQ|IN3420210269
718AP28,NSE_EQ|IN1020190386
718AP33,NSE_EQ|IN1020190469
718AP40,NSE_EQ|IN1020210465
718AS29,NSE_EQ|IN1220190129
718AS30,NSE_EQ|IN1220190160
718BR30,NSE_EQ|IN1320190185
718CG27,NSE_EQ|IN3520190031
718CG30,NSE_EQ|IN3520190056
718GJ28,NSE_EQ|IN1520230039
718GJ30,NSE_EQ|IN1520190175
718GS2033,NSE_EQ|IN0020230085
718GS2037,NSE_EQ|IN0020230077
718HP32,NSE_EQ|IN1720190108
718HR41,NSE_EQ|IN1620200155
718KA33,NSE_EQ|IN1920210227
718KL29,NSE_EQ|IN2020190178
718MH30,NSE_EQ|IN2220220023
718MN31,NSE_EQ|IN2320200099
718MP30,NSE_EQ|IN2120190086
718RJ29,NSE_EQ|IN2920190294
718RJ30,NSE_EQ|IN2920190369
718SK31,NSE_EQ|IN3020200066
718TS33,NSE_EQ|IN4520210225
718TS51,NSE_EQ|IN4520210084
718UP30,NSE_EQ|IN3320190173
718UP30A,NSE_EQ|IN3320190199
718WB35,NSE_EQ|IN3420190164
719AP34,NSE_EQ|IN1020190444
719AP38,NSE_EQ|IN1020210184
719GS2060,NSE_EQ|IN0020200039
719JK29,NSE_EQ|IN1820190123
719KA39,NSE_EQ|IN1920200699
719KA40,NSE_EQ|IN1920200707
719KL51,NSE_EQ|IN2020210117
719ML41,NSE_EQ|IN2420210022
719MP40,NSE_EQ|IN2120190169
719PN37,NSE_EQ|IN2820210143
719SK31,NSE_EQ|IN3020200058
719TN30,NSE_EQ|IN3120190225
719TN32,NSE_EQ|IN3120210445
719TN35,NSE_EQ|IN3120190258
719TN42,NSE_EQ|IN3120210387
719UP29,NSE_EQ|IN3320190132
719UP31,NSE_EQ|IN3320200311
719WB29,NSE_EQ|IN3420190131
719WB36,NSE_EQ|IN3420200286
71AP37,NSE_EQ|IN1020200391
71JK30,NSE_EQ|IN1820190156
71JK33,NSE_EQ|IN4920210049
71JK33A,NSE_EQ|IN4920210056
71KA32,NSE_EQ|IN1920210219
71MH32,NSE_EQ|IN2220200207
71MH36,NSE_EQ|IN2220210206
71TN32,NSE_EQ|IN3120210353
71WB30,NSE_EQ|IN3420190198
720AR30,NSE_EQ|IN1120190047
720AS30,NSE_EQ|IN1220190236
720ML30,NSE_EQ|IN2420190075
720MZ30,NSE_EQ|IN2520190066
721AP31,NSE_EQ|IN1020190378
721KA32,NSE_EQ|IN1920210326
721MP34,NSE_EQ|IN2120190078
721PY28,NSE_EQ|IN3820190046
721RJ32,NSE_EQ|IN2920210472
721TR29,NSE_EQ|IN3220190034
722AP28,NSE_EQ|IN1020190303
722AP30,NSE_EQ|IN1020190345
722AP31,NSE_EQ|IN1020190352
722AP31A,NSE_EQ|IN1020190311
722AP37,NSE_EQ|IN1020200581
722AP42,NSE_EQ|IN1020210473
722AS29,NSE_EQ|IN1220190103
722AS30,NSE_EQ|IN1220190152
722GA29,NSE_EQ|IN1420190127
722GJ28,NSE_EQ|IN1520230047
722KA35,NSE_EQ|IN1920210235
722KA38,NSE_EQ|IN1920200590
722KA38A,NSE_EQ|IN1920200640
722PN32,NSE_EQ|IN2820190113
722RJ32,NSE_EQ|IN2920210522
722RJ41,NSE_EQ|IN2920200721
722UP30,NSE_EQ|IN3320190181
723GA32,NSE_EQ|IN1420210172
723KA28,NSE_EQ|IN1920190098
723MN32,NSE_EQ|IN2320210080
723PN31,NSE_EQ|IN2820200201
723TN32,NSE_EQ|IN3120210478
723WB30,NSE_EQ|IN3420190172
723WB32,NSE_EQ|IN3420210244
